,storename,address,loncationdetail,lon,lat,city,province,district,township,geometry
1042,重庆金港店,重庆市渝北区双凤桥街道金港国际南门10，11-1-26及L379商铺,"106.632726,29.713945",106.632726,29.713945,重庆市,重庆市,渝北区,双龙湖街道,POINT (106.632726 29.713945)
1043,许昌亨源通,许昌市莲城大道与智慧大道交叉口西南角亨源通世纪广场一层,"113.851432,34.029896",113.851432,34.029896,许昌市,河南省,魏都区,半截河街道,POINT (113.851432 34.029896)
1044,上海虹口龙之梦,上海市虹口区西江湾路388号地下二层B2-68&B2-69,"121.477568,31.271559",121.477568,31.271559,上海市,上海市,虹口区,广中路街道,POINT (121.477568 31.271559)
1045,福州利嘉餐厅,福州市五一中路169号利嘉正门南侧,"119.313095,26.067583",119.313095,26.067583,福州市,福建省,台江区,新港街道,POINT (119.313095 26.067583)
1046,哈尔滨哈西万达店,哈尔滨市南岗区中兴大道168号一层1067A 1068号,"126.593698,45.700331",126.593698,45.700331,哈尔滨市,黑龙江省,南岗区,哈西街道,POINT (126.593698 45.700331)
1047,厦门国贸金融,福建省厦门市湖里区仙岳路美岁城负一楼B119-120号商铺,"118.178287,24.504828",118.178287,24.504828,厦门市,福建省,湖里区,金山街道,POINT (118.178287 24.504828)
1048,天津恒隆餐厅,天津市和平区和平路恒隆广场B1,"117.199914,39.128026",117.199914,39.128026,天津市,天津市,和平区,小白楼街道,POINT (117.199914 39.128026)
1049,上海悠方购物公园,上海市杨浦区新江湾城街道殷行路1388弄悠方购物公园【A21L1a、A2iL1b、A21-1】号商铺。,"121.507810,31.330479",121.50781,31.330479,上海市,上海市,杨浦区,新江湾城街道,POINT (121.50781 31.330479)
1050,西安粉巷广济街,西安市碑林区南广济街77号8号楼一层A6,"108.938130,34.257743",108.93813,34.257743,西安市,陕西省,碑林区,南院门街道,POINT (108.93813 34.257743)
1051,阜阳怡和城市广场,阜阳市颍州区清河路与阜南路交叉口怡和城市广场一楼汉堡王餐厅,"115.799109,32.891162",115.799109,32.891162,阜阳市,安徽省,颍州区,清河街道,POINT (115.799109 32.891162)
1052,桂林新梦店,广西桂林市象山区中山中路20号梦之岛百货二层,"110.293667,25.273323",110.293667,25.273323,桂林市,广西壮族自治区,象山区,象山街道,POINT (110.293667 25.273323)
1053,西安老城根餐厅,西安市莲湖区星火路22号老城根1F-04,"108.921769,34.283767",108.921769,34.283767,西安市,陕西省,莲湖区,红庙坡街道,POINT (108.921769 34.283767)
1054,广州番禺鸿福路,广州市番禺区钟村街家兴二街首层15、17、19号商铺；鸿福路首层91、93号铺,"113.329854,22.967912",113.329854,22.967912,广州市,广东省,番禺区,钟村街道,POINT (113.329854 22.967912)
1055,大连柏都荟,大连金州区光明街道胜利路180号柏都荟购物广场一楼,"121.709985,39.100215",121.709985,39.100215,大连市,辽宁省,金州区,光明街道,POINT (121.709985 39.100215)
1056,江门丰乐路（江门奥园广场）,江门市蓬江区丰乐路140号奥园广场,"113.092791,22.616397",113.092791,22.616397,江门市,广东省,蓬江区,环市街道,POINT (113.092791 22.616397)
1057,十里河餐厅,北京市朝阳区弘燕南一路北三楼玺承食荟A-105汉堡王餐厅,"116.462417,39.866195",116.462417,39.866195,北京市,北京市,朝阳区,十八里店镇,POINT (116.462417 39.866195)
1058,泉州海泰禾店,福建省泉州市丰泽区通港西街与东滨大道交汇处东海泰禾广场17号楼一层、二层、L123、L218号商铺,"118.639856,24.871951",118.639856,24.871951,泉州市,福建省,丰泽区,东海街道,POINT (118.639856 24.871951)
1059,呼和浩特维多利时代城店,呼和浩特回民区中山西路1号海亮广场A栋015号,"111.669445,40.815100",111.669445,40.8151,呼和浩特市,内蒙古自治区,回民区,中山西路街道,POINT (111.669445 40.8151)
1060,温州瑞安吾悦广场,瑞安市瑞祥大道1158号瑞安新城吾悦广场1幢1楼1027号,"120.663559,27.782421",120.663559,27.782421,温州市,浙江省,瑞安市,安阳街道,POINT (120.663559 27.782421)
1061,财富中心餐厅,北京市朝阳区东三环中路7号院财富购物中心一层1-15-8,"116.458546,39.918037",116.458546,39.918037,北京市,北京市,朝阳区,呼家楼街道,POINT (116.458546 39.918037)
1062,临沂颐高店,山东省临沂市兰山区沂蒙路与上海路交汇处颐高上海街二期1061号,"118.344445,35.111062",118.344445,35.111062,临沂市,山东省,兰山区,柳青街道,POINT (118.344445 35.111062)
1063,珠海中安广场,广东省珠海市香洲区港昌路258号101商铺2号铺,"113.531245,22.229504",113.531245,22.229504,珠海市,广东省,香洲区,拱北街道,POINT (113.531245 22.229504)
1064,济南丁豪广场,济南市高新区工业南路44号丁豪广场一层西侧,"117.123191,36.681031",117.123191,36.681031,济南市,山东省,历下区,舜华路街道,POINT (117.123191 36.681031)
1065,T4待用,台州市椒江区开发大道790号万达广场1楼汉堡王餐厅,"121.416000,28.637125",121.416,28.637125,台州市,浙江省,椒江区,白云街道,POINT (121.416 28.637125)
1066,太原北美新天地餐厅,山西省太原市长风街11号北美新天地1栋5层F535,"112.562649,37.816850",112.562649,37.81685,太原市,山西省,小店区,平阳路街道,POINT (112.562649 37.81685)
1067,天津爱琴海餐厅,天津市河东区琳科东路68号（爱琴海购物公园）1F143、2F251a号房,"117.254273,39.121803",117.254273,39.121803,天津市,天津市,河东区,上杭路街道,POINT (117.254273 39.121803)
1068,北京金台夕照店,北京市朝阳区东三环中路7号财富购物中心1F-11,"116.458546,39.918037",116.458546,39.918037,北京市,北京市,朝阳区,呼家楼街道,POINT (116.458546 39.918037)
1069,天津现代城伊势丹餐厅,天津市南京路108号伊势丹商场地下2层,"117.197268,39.117590",117.197268,39.11759,天津市,天津市,和平区,体育馆街道,POINT (117.197268 39.11759)
1070,沈阳机场,辽宁省沈阳市桃仙机场T3航站楼进站口,"123.493168,41.633430",123.493168,41.63343,沈阳市,辽宁省,浑南区,桃仙街道,POINT (123.493168 41.63343)
1071,天津远洋未来城,天津市河东区华捷道60号远洋未来广场一层,"117.220960,39.138893",117.22096,39.138893,天津市,天津市,河东区,春华街道,POINT (117.22096 39.138893)
1072,昆山弥敦城,昆山弥敦城昆山开发区衡山路58号琨华弥敦城1FA1005、A1006号,"120.974484,31.354667",120.974484,31.354667,苏州市,江苏省,昆山市,开发区,POINT (120.974484 31.354667)
1073,石家庄嘉和广场店,河北省石家庄市中山东路567号嘉和广场4号楼商业4-106商铺,"114.558311,38.044166",114.558311,38.044166,石家庄市,河北省,长安区,谈固街道,POINT (114.558311 38.044166)
1074,天津MSD,天津市经济技术开发区第二大街58号泰达MSD-A/B区26号,"117.706412,39.023866",117.706412,39.023866,天津市,天津市,滨海新区,开发区,POINT (117.706412 39.023866)
1075,重庆机场T3,"重庆江北国际机场T3航站楼三层中心商业区L3E25,L3C01号商铺","106.655311,29.709478",106.655311,29.709478,重庆市,重庆市,渝北区,两路街道,POINT (106.655311 29.709478)
1076,通化欧亚店,吉林省通化市江沿路888号欧亚购物中心负1层汉堡王,"125.936816,41.708024",125.936816,41.708024,通化市,吉林省,东昌区,民主街道,POINT (125.936816 41.708024)
1077,济南CCpark,山东省济南市历下区千佛山路1号CCPARK中心1层汉堡王餐厅,"117.030072,36.653313",117.030072,36.653313,济南市,山东省,历下区,千佛山街道,POINT (117.030072 36.653313)
1078,苏州火车站,江苏省苏州市姑苏区车站路27号苏州火车站到达层北广场负一层,"120.611172,31.330663",120.611172,31.330663,苏州市,江苏省,姑苏区,苏锦街道,POINT (120.611172 31.330663)
1079,深圳西荟城,深圳市宝安区沙井街道新沙路南侧西荟城购物广场一期B区G1层18和19号街铺,"113.817424,22.731913",113.817424,22.731913,深圳市,广东省,宝安区,沙井街道,POINT (113.817424 22.731913)
1080,郑州华强城市广场,河南省郑州市高新区电厂路与五龙口南路交汇处向北300米路西华强城市广场,"113.602916,34.791325",113.602916,34.791325,郑州市,河南省,中原区,石佛镇,POINT (113.602916 34.791325)
1081,长沙中信中海环宇城店,天心区中意二路111号中信城市广场二期1楼L-12-R号。,"112.986108,28.067944",112.986108,28.067944,长沙市,湖南省,天心区,先锋街道,POINT (112.986108 28.067944)
1082,葫芦岛飞天广场店,辽宁省葫芦岛市龙港区龙湾大街48号楼J一层,"120.851673,40.721481",120.851673,40.721481,葫芦岛市,辽宁省,龙港区,玉皇街道,POINT (120.851673 40.721481)
1083,武汉中南店,武汉市中南路地铁2号线ZN011号商铺。,"114.334556,30.541087",114.334556,30.541087,武汉市,湖北省,武昌区,中南路街街道,POINT (114.334556 30.541087)
1084,广州保利天悦餐厅,广州市海珠区宸悦路7号106房,"113.381476,23.101272",113.381476,23.101272,广州市,广东省,海珠区,琶洲街道,POINT (113.381476 23.101272)
1085,上海世博园,上海市浦东新区世博大道1368号B2层5B07室,"121.490010,31.182600",121.49001,31.1826,上海市,上海市,浦东新区,上钢新村街道,POINT (121.49001 31.1826)
1086,大连亿和城店,辽宁省大连市甘井子区中华西路21号亿合城购物中心地下一层,"121.587552,38.990811",121.587552,38.990811,大连市,辽宁省,甘井子区,中华路街道,POINT (121.587552 38.990811)
1087,重庆金辉广场店,中国重庆市南岸区风临路15号4-1-2A号商铺,"106.540271,29.527184",106.540271,29.527184,重庆市,重庆市,南岸区,铜元局街道,POINT (106.540271 29.527184)
1088,太原北美N1,山西省太原市晋阳街与体育路交汇处东北角N1购物中心1层F122、123、124,"112.571441,37.789042",112.571441,37.789042,太原市,山西省,小店区,坞城街道,POINT (112.571441 37.789042)
1089,成都锦江区华熙528,四川省成都市锦江区雨树巷25号L1层401/402/404A,"104.080989,30.657689",104.080989,30.657689,成都市,四川省,锦江区,春熙路街道,POINT (104.080989 30.657689)
1090,上海市华发路（东阔广场）,上海市徐汇区华发路254号和272号#108、109、119汉堡王商铺,"121.449977,31.127252",121.449977,31.127252,上海市,上海市,徐汇区,华泾镇,POINT (121.449977 31.127252)
1091,长春同志街店,长春市朝阳区同志街与隆礼路交汇。中东淘宝镇一层，汉堡王,"125.318257,43.868471",125.318257,43.868471,长春市,吉林省,朝阳区,桂林街道,POINT (125.318257 43.868471)
1092,西安新兴广场,西安市碑林区互助路66号新兴新庆坊二期5#商业楼一层1-011,"108.992219,34.261841",108.992219,34.261841,西安市,陕西省,碑林区,长乐坊街道,POINT (108.992219 34.261841)
1093,上海成山巴黎春天,上海市浦东新区成山路1993号巴黎春天成山店B1F层156#商铺,"121.536077,31.178862",121.536077,31.178862,上海市,上海市,浦东新区,北蔡镇,POINT (121.536077 31.178862)
1094,北京宝苑,北京市丰台区南苑路166号宝苑国际购物中心1FB-09号,"116.408569,39.809239",116.408569,39.809239,北京市,北京市,丰台区,南苑乡,POINT (116.408569 39.809239)
1095,嘉兴中关村店,嘉兴市秀洲区高照街道中山西路1911号嘉兴中关村广场购物中心1楼F1 - 101号。,"120.687948,30.757605",120.687948,30.757605,嘉兴市,浙江省,秀洲区,高照街道,POINT (120.687948 30.757605)
1096,上海徐汇日月光中心,上海市徐汇区漕宝路33号徐汇日月光中心商场B1层28号。,"121.432510,31.168551",121.43251,31.168551,上海市,上海市,徐汇区,田林街道,POINT (121.43251 31.168551)
1097,安阳文峰十二府,安阳市文峰区文峰大道汇商住小区一层A101,"114.351539,36.097450",114.351539,36.09745,安阳市,河南省,文峰区,西大街街道,POINT (114.351539 36.09745)
1098,镇江吾悦广场,江苏省镇江市，新区丁卯桥路223号吾悦广场1017/1018,"119.496896,32.177777",119.496896,32.177777,镇江市,江苏省,京口区,丁卯街道,POINT (119.496896 32.177777)
1099,驻马店乐山商场,驻马店市乐山路与金雀交叉路口乐山商场一楼,"114.028635,32.999530",114.028635,32.99953,驻马店市,河南省,驿城区,金河街道,POINT (114.028635 32.99953)
1100,上海三林店,上海市浦东新区上南路4397号一层111-2,"121.512697,31.141034",121.512697,31.141034,上海市,上海市,浦东新区,东明路街道,POINT (121.512697 31.141034)
1101,杭州瓶窑广场,余杭区瓶窑镇华兴路199号恒德瓶窑广场1楼1F - 2、1F - 3、1F - 30、1F - 31号商铺。,"119.978563,30.389097",119.978563,30.389097,杭州市,浙江省,余杭区,瓶窑镇,POINT (119.978563 30.389097)
1102,天津富力广场,天津市南开区北马路与城厢西路交口富力大厦一层,"117.175122,39.145106",117.175122,39.145106,天津市,天津市,南开区,鼓楼街道,POINT (117.175122 39.145106)
1103,西双版纳泼水广场店,云南省西双版纳景洪市泼水商业广场C区B栋一层1001号,"100.807036,22.004270",100.807036,22.00427,西双版纳傣族自治州,云南省,景洪市,允景洪街道,POINT (100.807036 22.00427)
1104,珠海华发商都,珠海市珠海大道8号华发商都2号楼1层B1001号商铺,"113.510896,22.224596",113.510896,22.224596,珠海市,广东省,香洲区,南屏镇,POINT (113.510896 22.224596)
1105,北京龙湖,北京市大兴区永兴路7号院1号楼龙湖天街BJSDTJSY-2F-19,"116.319745,39.687166",116.319745,39.687166,北京市,北京市,大兴区,黄村镇,POINT (116.319745 39.687166)
1106,北京回龙观首开餐厅,北京市昌平区回龙观东大街318号院1号楼1层汉堡王门店,"116.319364,40.074447",116.319364,40.074447,北京市,北京市,昌平区,龙泽园街道,POINT (116.319364 40.074447)
1107,句容中央广场店,句容市华阳东路中央广场一楼汉堡王餐厅,"119.167333,31.947629",119.167333,31.947629,镇江市,江苏省,句容市,华阳镇,POINT (119.167333 31.947629)
1108,廊坊新朝阳餐厅,廊坊市广阳区爱民东道109号新朝阳广场二期B1层B1021号,"116.725470,39.526428",116.72547,39.526428,廊坊市,河北省,广阳区,解放道街道,POINT (116.72547 39.526428)
1109,淄博华光路店,山东省淄博市华光路与世纪路交叉口乐都汇商城一楼汉堡王餐厅,"118.026815,36.822236",118.026815,36.822236,淄博市,山东省,张店区,科苑街道,POINT (118.026815 36.822236)
1110,台山昌大昌店,台山市台城舜德路133号金茂广场E座首层1035、1036、1037、1038、1042、1043、1044号商铺,"112.826685,22.245084",112.826685,22.245084,江门市,广东省,台山市,台城街道,POINT (112.826685 22.245084)
1111,置汇旭辉广场,上海市浦东新区张杨路2389弄1-2号置汇旭辉广场购物中心B1层03室。,"121.545101,31.236498",121.545101,31.236498,上海市,上海市,浦东新区,洋泾街道,POINT (121.545101 31.236498)
1112,北京光耀东方,北京市海淀区羊坊店路18号光耀东方地上1层077号汉堡王,"116.322078,39.899256",116.322078,39.899256,北京市,北京市,海淀区,羊坊店街道,POINT (116.322078 39.899256)
1113,上海丁香路,上海市浦东新区丁香路880弄丁香国际商业中心B203单元,"121.551070,31.225366",121.55107,31.225366,上海市,上海市,浦东新区,花木街道,POINT (121.55107 31.225366)
1114,沈阳家乐福金牛店,沈阳市铁西区沈辽中路5号金牛家乐福JN_114,"123.359263,41.780198",123.359263,41.780198,沈阳市,辽宁省,铁西区,艳粉街道,POINT (123.359263 41.780198)
